scheme,seed,project_drug_id,assignment
scaffold,3,DB09396,train
scaffold,3,DB09414,train
scaffold,3,DB09449,train
scaffold,3,DB09477,train
scaffold,3,DB09499,train
scaffold,3,DB09516,train
scaffold,3,DB09536,train
scaffold,3,DB09543,train
scaffold,3,DB09555,train
scaffold,3,DB09570,train
scaffold,3,DB11079,train
scaffold,3,DB11093,train
scaffold,3,DB11121,train
scaffold,3,DB11126,train
scaffold,3,DB11136,train
scaffold,3,DB11148,train
scaffold,3,DB11156,train
scaffold,3,DB11231,train
scaffold,3,DB11235,train
scaffold,3,DB11239,train
scaffold,3,DB11254,train
scaffold,3,DB11256,train
scaffold,3,DB11268,train
scaffold,3,DB11315,train
scaffold,3,DB11342,train
scaffold,3,DB11348,train
scaffold,3,DB11363,train
scaffold,3,DB11560,train
scaffold,3,DB11575,train
scaffold,3,DB11581,train
scaffold,3,DB11596,train
scaffold,3,DB11609,train
scaffold,3,DB11610,train
scaffold,3,DB11614,train
scaffold,3,DB11619,train
scaffold,3,DB11633,train
scaffold,3,DB11636,train
scaffold,3,DB11641,train
scaffold,3,DB11660,train
scaffold,3,DB11691,train
scaffold,3,DB11699,train
scaffold,3,DB11817,train
scaffold,3,DB11915,train
scaffold,3,DB11943,train
scaffold,3,DB11989,train
scaffold,3,DB12001,train
scaffold,3,DB12026,train
scaffold,3,DB12070,train
scaffold,3,DB12161,train
scaffold,3,DB12278,train
scaffold,3,DB12332,train
scaffold,3,DB12364,train
scaffold,3,DB12483,train
scaffold,3,DB12532,train
scaffold,3,DB12598,train
scaffold,3,DB12924,train
scaffold,3,DB13025,train
scaffold,3,DB13139,train
scaffold,3,DB13142,train
scaffold,3,DB13145,train
scaffold,3,DB13146,train
scaffold,3,DB13153,train
scaffold,3,DB13167,train
scaffold,3,DB13231,train
scaffold,3,DB13323,train
scaffold,3,DB13747,train
scaffold,3,DB13872,train
scaffold,3,DB13873,train
scaffold,3,DB13874,train
scaffold,3,DB00027,val
scaffold,3,DB00130,val
scaffold,3,DB00166,val
scaffold,3,DB00195,val
scaffold,3,DB00196,val
scaffold,3,DB00201,val
scaffold,3,DB00204,val
scaffold,3,DB00206,val
scaffold,3,DB00216,val
scaffold,3,DB00218,val
scaffold,3,DB00220,val
scaffold,3,DB00230,val
scaffold,3,DB00247,val
scaffold,3,DB00248,val
scaffold,3,DB00253,val
scaffold,3,DB00258,val
scaffold,3,DB00277,val
scaffold,3,DB00283,val
scaffold,3,DB00287,val
scaffold,3,DB00297,val
scaffold,3,DB00309,val
scaffold,3,DB00313,val
scaffold,3,DB00320,val
scaffold,3,DB00327,val
scaffold,3,DB00330,val
scaffold,3,DB00339,val
scaffold,3,DB00353,val
scaffold,3,DB00356,val
scaffold,3,DB00378,val
scaffold,3,DB00396,val
scaffold,3,DB00410,val
scaffold,3,DB00412,val
scaffold,3,DB00427,val
scaffold,3,DB00436,val
scaffold,3,DB00455,val
scaffold,3,DB00476,val
scaffold,3,DB00492,val
scaffold,3,DB00548,val
scaffold,3,DB00567,val
scaffold,3,DB00570,val
scaffold,3,DB00577,val
scaffold,3,DB00585,val
scaffold,3,DB00586,val
scaffold,3,DB00589,val
scaffold,3,DB00594,val
scaffold,3,DB00598,val
scaffold,3,DB00603,val
scaffold,3,DB00624,val
scaffold,3,DB00625,val
scaffold,3,DB00630,val
scaffold,3,DB00639,val
scaffold,3,DB00651,val
scaffold,3,DB00664,val
scaffold,3,DB00685,val
scaffold,3,DB00689,val
scaffold,3,DB00697,val
scaffold,3,DB00698,val
scaffold,3,DB00700,val
scaffold,3,DB00706,val
scaffold,3,DB00714,val
scaffold,3,DB00715,val
scaffold,3,DB00719,val
scaffold,3,DB00727,val
scaffold,3,DB00730,val
scaffold,3,DB00741,val
scaffold,3,DB00753,val
scaffold,3,DB00762,val
scaffold,3,DB00769,val
scaffold,3,DB00784,val
scaffold,3,DB00787,val
scaffold,3,DB00806,val
scaffold,3,DB00827,val
scaffold,3,DB00833,val
scaffold,3,DB00836,val
scaffold,3,DB00841,val
scaffold,3,DB00843,val
scaffold,3,DB00906,val
scaffold,3,DB00912,val
scaffold,3,DB00920,val
scaffold,3,DB00923,val
scaffold,3,DB00927,val
scaffold,3,DB00931,val
scaffold,3,DB00939,val
scaffold,3,DB00953,val
scaffold,3,DB00956,val
scaffold,3,DB00961,val
scaffold,3,DB00967,val
scaffold,3,DB00969,val
scaffold,3,DB00993,val
scaffold,3,DB01005,val
scaffold,3,DB01029,val
scaffold,3,DB01030,val
scaffold,3,DB01066,val
scaffold,3,DB01081,val
scaffold,3,DB01089,val
scaffold,3,DB01100,val
scaffold,3,DB01104,val
scaffold,3,DB01138,val
scaffold,3,DB01140,val
scaffold,3,DB01149,val
scaffold,3,DB01150,val
scaffold,3,DB01169,val
scaffold,3,DB01171,val
scaffold,3,DB01186,val
scaffold,3,DB01197,val
scaffold,3,DB01204,val
scaffold,3,DB01210,val
scaffold,3,DB01221,val
scaffold,3,DB01252,val
scaffold,3,DB01253,val
scaffold,3,DB01254,val
scaffold,3,DB01256,val
scaffold,3,DB01261,val
scaffold,3,DB01264,val
scaffold,3,DB01283,val
scaffold,3,DB01289,val
scaffold,3,DB01294,val
scaffold,3,DB01298,val
scaffold,3,DB01325,val
scaffold,3,DB01326,val
scaffold,3,DB01327,val
scaffold,3,DB01328,val
scaffold,3,DB01330,val
scaffold,3,DB01337,val
scaffold,3,DB01393,val
scaffold,3,DB01395,val
scaffold,3,DB01399,val
scaffold,3,DB01412,val
scaffold,3,DB01420,val
scaffold,3,DB01438,val
scaffold,3,DB01440,val
scaffold,3,DB01501,val
scaffold,3,DB01559,val
scaffold,3,DB01587,val
scaffold,3,DB01591,val
scaffold,3,DB01609,val
scaffold,3,DB01610,val
scaffold,3,DB01612,val
scaffold,3,DB01618,val
scaffold,3,DB02187,val
scaffold,3,DB02703,val
scaffold,3,DB03756,val
scaffold,3,DB04552,val
scaffold,3,DB04575,val
scaffold,3,DB04842,val
scaffold,3,DB05239,val
scaffold,3,DB05265,val
scaffold,3,DB05266,val
scaffold,3,DB05812,val
scaffold,3,DB06145,val
scaffold,3,DB06152,val
scaffold,3,DB06201,val
scaffold,3,DB06213,val
scaffold,3,DB06237,val
scaffold,3,DB06414,val
scaffold,3,DB06589,val
scaffold,3,DB06603,val
scaffold,3,DB06626,val
scaffold,3,DB06699,val
scaffold,3,DB06710,val
scaffold,3,DB06715,val
scaffold,3,DB06730,val
scaffold,3,DB06736,val
scaffold,3,DB06766,val
scaffold,3,DB06789,val
scaffold,3,DB06803,val
scaffold,3,DB06810,val
scaffold,3,DB06813,val
scaffold,3,DB06816,val
scaffold,3,DB06825,val
scaffold,3,DB08796,val
scaffold,3,DB08798,val
scaffold,3,DB08807,val
scaffold,3,DB08819,val
scaffold,3,DB08822,val
scaffold,3,DB08826,val
scaffold,3,DB08869,val
scaffold,3,DB08871,val
scaffold,3,DB08895,val
scaffold,3,DB08897,val
scaffold,3,DB08908,val
scaffold,3,DB08941,val
scaffold,3,DB08958,val
scaffold,3,DB08984,val
scaffold,3,DB08991,val
scaffold,3,DB09008,val
scaffold,3,DB09039,val
scaffold,3,DB09040,val
scaffold,3,DB09053,val
scaffold,3,DB09090,val
scaffold,3,DB09091,val
scaffold,3,DB09094,val
scaffold,3,DB09117,val
scaffold,3,DB09125,val
scaffold,3,DB09130,val
scaffold,3,DB09216,val
scaffold,3,DB09218,val
scaffold,3,DB09230,val
scaffold,3,DB09238,val
scaffold,3,DB09256,val
scaffold,3,DB09273,val
scaffold,3,DB09275,val
scaffold,3,DB09283,val
scaffold,3,DB09286,val
scaffold,3,DB09295,val
scaffold,3,DB09321,val
scaffold,3,DB09323,val
scaffold,3,DB09389,val
scaffold,3,DB09462,val
scaffold,3,DB09488,val
scaffold,3,DB09561,val
scaffold,3,DB11106,val
scaffold,3,DB11574,val
scaffold,3,DB11586,val
scaffold,3,DB11737,val
scaffold,3,DB11921,val
scaffold,3,DB11994,val
scaffold,3,DB13158,val
scaffold,3,DB13179,val
scaffold,3,DB13595,val
scaffold,3,DB13878,val
scaffold,3,DB13879,val
scaffold,3,DB13925,val
scaffold,3,DB00014,test
scaffold,3,DB00104,test
scaffold,3,DB00142,test
scaffold,3,DB00165,test
scaffold,3,DB00178,test
scaffold,3,DB00199,test
scaffold,3,DB00214,test
scaffold,3,DB00228,test
scaffold,3,DB00234,test
scaffold,3,DB00245,test
scaffold,3,DB00246,test
scaffold,3,DB00250,test
scaffold,3,DB00252,test
scaffold,3,DB00254,test
scaffold,3,DB00256,test
scaffold,3,DB00262,test
scaffold,3,DB00275,test
scaffold,3,DB00282,test
scaffold,3,DB00284,test
scaffold,3,DB00296,test
scaffold,3,DB00305,test
scaffold,3,DB00315,test
scaffold,3,DB00317,test
scaffold,3,DB00321,test
scaffold,3,DB00328,test
scaffold,3,DB00340,test
scaffold,3,DB00341,test
scaffold,3,DB00343,test
scaffold,3,DB00351,test
scaffold,3,DB00359,test
scaffold,3,DB00381,test
scaffold,3,DB00393,test
scaffold,3,DB00398,test
scaffold,3,DB00400,test
scaffold,3,DB00401,test
scaffold,3,DB00413,test
scaffold,3,DB00417,test
scaffold,3,DB00429,test
scaffold,3,DB00435,test
scaffold,3,DB00444,test
scaffold,3,DB00453,test
scaffold,3,DB00456,test
scaffold,3,DB00486,test
scaffold,3,DB00493,test
scaffold,3,DB00496,test
scaffold,3,DB00517,test
scaffold,3,DB00531,test
scaffold,3,DB00535,test
scaffold,3,DB00539,test
scaffold,3,DB00540,test
scaffold,3,DB00544,test
scaffold,3,DB00550,test
scaffold,3,DB00555,test
scaffold,3,DB00557,test
scaffold,3,DB00559,test
scaffold,3,DB00560,test
scaffold,3,DB00591,test
scaffold,3,DB00595,test
scaffold,3,DB00599,test
scaffold,3,DB00604,test
scaffold,3,DB00606,test
scaffold,3,DB00609,test
scaffold,3,DB00614,test
scaffold,3,DB00615,test
scaffold,3,DB00618,test
scaffold,3,DB00619,test
scaffold,3,DB00621,test
scaffold,3,DB00627,test
scaffold,3,DB00646,test
scaffold,3,DB00653,test
scaffold,3,DB00656,test
scaffold,3,DB00671,test
scaffold,3,DB00675,test
scaffold,3,DB00695,test
scaffold,3,DB00710,test
scaffold,3,DB00728,test
scaffold,3,DB00736,test
scaffold,3,DB00759,test
scaffold,3,DB00791,test
scaffold,3,DB00796,test
scaffold,3,DB00797,test
scaffold,3,DB00799,test
scaffold,3,DB00805,test
scaffold,3,DB00808,test
scaffold,3,DB00814,test
scaffold,3,DB00830,test
scaffold,3,DB00849,test
scaffold,3,DB00876,test
scaffold,3,DB00880,test
scaffold,3,DB00882,test
scaffold,3,DB00883,test
scaffold,3,DB00884,test
scaffold,3,DB00889,test
scaffold,3,DB00919,test
scaffold,3,DB00921,test
scaffold,3,DB00934,test
scaffold,3,DB00935,test
scaffold,3,DB00944,test
scaffold,3,DB00950,test
scaffold,3,DB00951,test
scaffold,3,DB00962,test
scaffold,3,DB00979,test
scaffold,3,DB00980,test
scaffold,3,DB00991,test
scaffold,3,DB01002,test
scaffold,3,DB01008,test
scaffold,3,DB01017,test
scaffold,3,DB01020,test
scaffold,3,DB01023,test
scaffold,3,DB01024,test
scaffold,3,DB01047,test
scaffold,3,DB01054,test
scaffold,3,DB01057,test
scaffold,3,DB01071,test
scaffold,3,DB01074,test
scaffold,3,DB01082,test
scaffold,3,DB01085,test
scaffold,3,DB01093,test
scaffold,3,DB01107,test
scaffold,3,DB01115,test
scaffold,3,DB01119,test
scaffold,3,DB01128,test
scaffold,3,DB01135,test
scaffold,3,DB01154,test
scaffold,3,DB01160,test
scaffold,3,DB01166,test
scaffold,3,DB01174,test
scaffold,3,DB01176,test
scaffold,3,DB01180,test
scaffold,3,DB01181,test
scaffold,3,DB01188,test
scaffold,3,DB01201,test
scaffold,3,DB01211,test
scaffold,3,DB01218,test
scaffold,3,DB01220,test
scaffold,3,DB01224,test
scaffold,3,DB01229,test
scaffold,3,DB01249,test
scaffold,3,DB01291,test
scaffold,3,DB01320,test
scaffold,3,DB01329,test
scaffold,3,DB01332,test
scaffold,3,DB01333,test
scaffold,3,DB01345,test
scaffold,3,DB01349,test
scaffold,3,DB01356,test
scaffold,3,DB01367,test
scaffold,3,DB01378,test
scaffold,3,DB01416,test
scaffold,3,DB01423,test
scaffold,3,DB01429,test
scaffold,3,DB01463,test
scaffold,3,DB01581,test
scaffold,3,DB01582,test
scaffold,3,DB01592,test
scaffold,3,DB01598,test
scaffold,3,DB01601,test
scaffold,3,DB01606,test
scaffold,3,DB01608,test
scaffold,3,DB01621,test
scaffold,3,DB01656,test
scaffold,3,DB01764,test
scaffold,3,DB02701,test
scaffold,3,DB04339,test
scaffold,3,DB04570,test
scaffold,3,DB04794,test
scaffold,3,DB04840,test
scaffold,3,DB04894,test
scaffold,3,DB04920,test
scaffold,3,DB04938,test
scaffold,3,DB05260,test
scaffold,3,DB05630,test
scaffold,3,DB06147,test
scaffold,3,DB06154,test
scaffold,3,DB06202,test
scaffold,3,DB06203,test
scaffold,3,DB06268,test
scaffold,3,DB06282,test
scaffold,3,DB06637,test
scaffold,3,DB06689,test
scaffold,3,DB06694,test
scaffold,3,DB06698,test
scaffold,3,DB06712,test
scaffold,3,DB06724,test
scaffold,3,DB06739,test
scaffold,3,DB06742,test
scaffold,3,DB06764,test
scaffold,3,DB06792,test
scaffold,3,DB06800,test
scaffold,3,DB06826,test
scaffold,3,DB08799,test
scaffold,3,DB08801,test
scaffold,3,DB08860,test
scaffold,3,DB08887,test
scaffold,3,DB08896,test
scaffold,3,DB08899,test
scaffold,3,DB08903,test
scaffold,3,DB08913,test
scaffold,3,DB08930,test
scaffold,3,DB08983,test
scaffold,3,DB08994,test
scaffold,3,DB08996,test
scaffold,3,DB09009,test
scaffold,3,DB09015,test
scaffold,3,DB09017,test
scaffold,3,DB09021,test
scaffold,3,DB09041,test
scaffold,3,DB09049,test
scaffold,3,DB09060,test
scaffold,3,DB09071,test
scaffold,3,DB09076,test
scaffold,3,DB09078,test
scaffold,3,DB09079,test
scaffold,3,DB09093,test
scaffold,3,DB09124,test
scaffold,3,DB09138,test
scaffold,3,DB09154,test
scaffold,3,DB09166,test
scaffold,3,DB09220,test
scaffold,3,DB09223,test
scaffold,3,DB09236,test
scaffold,3,DB09262,test
scaffold,3,DB09267,test
scaffold,3,DB09280,test
scaffold,3,DB09282,test
scaffold,3,DB09322,test
scaffold,3,DB11135,test
scaffold,3,DB11362,test
scaffold,3,DB11613,test
scaffold,3,DB11730,test
scaffold,3,DB11793,test
scaffold,3,DB11828,test
scaffold,3,DB12267,test
scaffold,3,DB13450,test
scaffold,3,DB13783,test
scaffold,4,DB00006,train
scaffold,4,DB00014,train
scaffold,4,DB00027,train
scaffold,4,DB00080,train
scaffold,4,DB00091,train
scaffold,4,DB00115,train
scaffold,4,DB00122,train
scaffold,4,DB00130,train
scaffold,4,DB00134,train
scaffold,4,DB00136,train
scaffold,4,DB00140,train
scaffold,4,DB00142,train
scaffold,4,DB00146,train
scaffold,4,DB00150,train
scaffold,4,DB00152,train
scaffold,4,DB00153,train
scaffold,4,DB00158,train
scaffold,4,DB00162,train
scaffold,4,DB00165,train
scaffold,4,DB00166,train
scaffold,4,DB00169,train
scaffold,4,DB00170,train
scaffold,4,DB00178,train
scaffold,4,DB00179,train
scaffold,4,DB00180,train
scaffold,4,DB00184,train
scaffold,4,DB00188,train
scaffold,4,DB00189,train
scaffold,4,DB00195,train
scaffold,4,DB00196,train
scaffold,4,DB00198,train
scaffold,4,DB00203,train
scaffold,4,DB00205,train
scaffold,4,DB00206,train
scaffold,4,DB00207,train
scaffold,4,DB00208,train
scaffold,4,DB00209,train
scaffold,4,DB00210,train
scaffold,4,DB00212,train
scaffold,4,DB00213,train
scaffold,4,DB00214,train
scaffold,4,DB00215,train
scaffold,4,DB00216,train
scaffold,4,DB00218,train
scaffold,4,DB00219,train
scaffold,4,DB00220,train
scaffold,4,DB00222,train
scaffold,4,DB00227,train
scaffold,4,DB00229,train
scaffold,4,DB00230,train
scaffold,4,DB00234,train
scaffold,4,DB00235,train
scaffold,4,DB00238,train
scaffold,4,DB00239,train
scaffold,4,DB00240,train
scaffold,4,DB00242,train
scaffold,4,DB00243,train
scaffold,4,DB00246,train
scaffold,4,DB00248,train
scaffold,4,DB00250,train
scaffold,4,DB00251,train
scaffold,4,DB00252,train
scaffold,4,DB00253,train
scaffold,4,DB00255,train
scaffold,4,DB00257,train
scaffold,4,DB00258,train
scaffold,4,DB00260,train
scaffold,4,DB00261,train
scaffold,4,DB00263,train
scaffold,4,DB00266,train
scaffold,4,DB00267,train
scaffold,4,DB00270,train
scaffold,4,DB00274,train
scaffold,4,DB00276,train
scaffold,4,DB00279,train
scaffold,4,DB00280,train
scaffold,4,DB00282,train
scaffold,4,DB00283,train
scaffold,4,DB00284,train
scaffold,4,DB00285,train
scaffold,4,DB00287,train
scaffold,4,DB00289,train
scaffold,4,DB00290,train
scaffold,4,DB00292,train
scaffold,4,DB00293,train
scaffold,4,DB00297,train
scaffold,4,DB00298,train
scaffold,4,DB00302,train
scaffold,4,DB00303,train
scaffold,4,DB00305,train
scaffold,4,DB00307,train
scaffold,4,DB00309,train
scaffold,4,DB00310,train
scaffold,4,DB00313,train
scaffold,4,DB00314,train
scaffold,4,DB00315,train
scaffold,4,DB00317,train
scaffold,4,DB00320,train
scaffold,4,DB00321,train
scaffold,4,DB00322,train
scaffold,4,DB00323,train
scaffold,4,DB00325,train
scaffold,4,DB00326,train
scaffold,4,DB00327,train
scaffold,4,DB00328,train
scaffold,4,DB00330,train
scaffold,4,DB00331,train
scaffold,4,DB00332,train
scaffold,4,DB00336,train
scaffold,4,DB00337,train
scaffold,4,DB00338,train
scaffold,4,DB00339,train
scaffold,4,DB00340,train
scaffold,4,DB00341,train
scaffold,4,DB00343,train
scaffold,4,DB00344,train
scaffold,4,DB00351,train
scaffold,4,DB00352,train
scaffold,4,DB00354,train
scaffold,4,DB00355,train
scaffold,4,DB00356,train
scaffold,4,DB00357,train
scaffold,4,DB00358,train
scaffold,4,DB00359,train
scaffold,4,DB00360,train
scaffold,4,DB00361,train
scaffold,4,DB00364,train
scaffold,4,DB00366,train
scaffold,4,DB00367,train
scaffold,4,DB00369,train
scaffold,4,DB00370,train
scaffold,4,DB00378,train
scaffold,4,DB00380,train
scaffold,4,DB00381,train
scaffold,4,DB00387,train
scaffold,4,DB00389,train
scaffold,4,DB00390,train
scaffold,4,DB00391,train
scaffold,4,DB00393,train
scaffold,4,DB00395,train
scaffold,4,DB00396,train
scaffold,4,DB00398,train
scaffold,4,DB00399,train
scaffold,4,DB00400,train
scaffold,4,DB00401,train
scaffold,4,DB00402,train
scaffold,4,DB00404,train
scaffold,4,DB00405,train
scaffold,4,DB00409,train
scaffold,4,DB00410,train
scaffold,4,DB00411,train
scaffold,4,DB00413,train
scaffold,4,DB00415,train
scaffold,4,DB00424,train
scaffold,4,DB00425,train
scaffold,4,DB00427,train
scaffold,4,DB00428,train
scaffold,4,DB00429,train
scaffold,4,DB00432,train
scaffold,4,DB00433,train
scaffold,4,DB00434,train
scaffold,4,DB00435,train
scaffold,4,DB00441,train
scaffold,4,DB00442,train
scaffold,4,DB00444,train
scaffold,4,DB00448,train
scaffold,4,DB00450,train
scaffold,4,DB00451,train
scaffold,4,DB00452,train
scaffold,4,DB00454,train
scaffold,4,DB00455,train
scaffold,4,DB00458,train
scaffold,4,DB00461,train
scaffold,4,DB00462,train
scaffold,4,DB00465,train
scaffold,4,DB00467,train
scaffold,4,DB00469,train
scaffold,4,DB00470,train
scaffold,4,DB00471,train
scaffold,4,DB00472,train
scaffold,4,DB00475,train
scaffold,4,DB00480,train
scaffold,4,DB00481,train
scaffold,4,DB00484,train
scaffold,4,DB00486,train
scaffold,4,DB00487,train
scaffold,4,DB00488,train
scaffold,4,DB00490,train
scaffold,4,DB00492,train
scaffold,4,DB00493,train
scaffold,4,DB00495,train
scaffold,4,DB00496,train
scaffold,4,DB00497,train
scaffold,4,DB00498,train
scaffold,4,DB00501,train
scaffold,4,DB00503,train
scaffold,4,DB00504,train
scaffold,4,DB00511,train
scaffold,4,DB00512,train
scaffold,4,DB00514,train
scaffold,4,DB00515,train
scaffold,4,DB00517,train
scaffold,4,DB00518,train
scaffold,4,DB00520,train
scaffold,4,DB00521,train
scaffold,4,DB00523,train
scaffold,4,DB00524,train
scaffold,4,DB00526,train
scaffold,4,DB00527,train
scaffold,4,DB00529,train
scaffold,4,DB00530,train
scaffold,4,DB00531,train
scaffold,4,DB00535,train
scaffold,4,DB00537,train
scaffold,4,DB00539,train
scaffold,4,DB00540,train
scaffold,4,DB00541,train
scaffold,4,DB00546,train
scaffold,4,DB00548,train
scaffold,4,DB00549,train
scaffold,4,DB00551,train
scaffold,4,DB00552,train
scaffold,4,DB00555,train
scaffold,4,DB00557,train
scaffold,4,DB00562,train
scaffold,4,DB00563,train
scaffold,4,DB00564,train
scaffold,4,DB00565,train
scaffold,4,DB00567,train
scaffold,4,DB00570,train
scaffold,4,DB00571,train
scaffold,4,DB00572,train
scaffold,4,DB00573,train
scaffold,4,DB00575,train
scaffold,4,DB00576,train
scaffold,4,DB00577,train
scaffold,4,DB00578,train
scaffold,4,DB00582,train
scaffold,4,DB00584,train
scaffold,4,DB00585,train
scaffold,4,DB00586,train
scaffold,4,DB00590,train
scaffold,4,DB00591,train
scaffold,4,DB00593,train
scaffold,4,DB00594,train
scaffold,4,DB00598,train
scaffold,4,DB00599,train
scaffold,4,DB00601,train
scaffold,4,DB00602,train
scaffold,4,DB00603,train
scaffold,4,DB00604,train
scaffold,4,DB00605,train
scaffold,4,DB00606,train
scaffold,4,DB00607,train
scaffold,4,DB00608,train
scaffold,4,DB00609,train
scaffold,4,DB00614,train
scaffold,4,DB00622,train
scaffold,4,DB00623,train
scaffold,4,DB00624,train
scaffold,4,DB00626,train
scaffold,4,DB00627,train
scaffold,4,DB00631,train
scaffold,4,DB00633,train
scaffold,4,DB00635,train
scaffold,4,DB00639,train
scaffold,4,DB00640,train
scaffold,4,DB00641,train
scaffold,4,DB00642,train
scaffold,4,DB00645,train
scaffold,4,DB00647,train
scaffold,4,DB00650,train
scaffold,4,DB00652,train
scaffold,4,DB00653,train
scaffold,4,DB00654,train
scaffold,4,DB00656,train
scaffold,4,DB00657,train
scaffold,4,DB00660,train
scaffold,4,DB00661,train
scaffold,4,DB00664,train
scaffold,4,DB00666,train
scaffold,4,DB00669,train
scaffold,4,DB00670,train
scaffold,4,DB00671,train
scaffold,4,DB00673,train
scaffold,4,DB00674,train
scaffold,4,DB00675,train
scaffold,4,DB00679,train
scaffold,4,DB00682,train
scaffold,4,DB00687,train
scaffold,4,DB00688,train
scaffold,4,DB00689,train
scaffold,4,DB00691,train
scaffold,4,DB00692,train
scaffold,4,DB00697,train
scaffold,4,DB00698,train
scaffold,4,DB00699,train
scaffold,4,DB00700,train
scaffold,4,DB00703,train
scaffold,4,DB00704,train
scaffold,4,DB00705,train
scaffold,4,DB00708,train
scaffold,4,DB00709,train
scaffold,4,DB00710,train
scaffold,4,DB00712,train
scaffold,4,DB00717,train
scaffold,4,DB00719,train
scaffold,4,DB00720,train
scaffold,4,DB00722,train
scaffold,4,DB00724,train
scaffold,4,DB00726,train
scaffold,4,DB00727,train
scaffold,4,DB00730,train
scaffold,4,DB00732,train
scaffold,4,DB00735,train
scaffold,4,DB00736,train
scaffold,4,DB00737,train
scaffold,4,DB00738,train
scaffold,4,DB00740,train
scaffold,4,DB00741,train
scaffold,4,DB00742,train
scaffold,4,DB00744,train
scaffold,4,DB00746,train
scaffold,4,DB00748,train
scaffold,4,DB00751,train
scaffold,4,DB00753,train
scaffold,4,DB00755,train
scaffold,4,DB00758,train
scaffold,4,DB00760,train
scaffold,4,DB00762,train
scaffold,4,DB00763,train
scaffold,4,DB00769,train
scaffold,4,DB00770,train
scaffold,4,DB00773,train
scaffold,4,DB00775,train
scaffold,4,DB00776,train
scaffold,4,DB00779,train
scaffold,4,DB00782,train
scaffold,4,DB00783,train
scaffold,4,DB00784,train
scaffold,4,DB00787,train
scaffold,4,DB00788,train
scaffold,4,DB00792,train
scaffold,4,DB00794,train
scaffold,4,DB00795,train
scaffold,4,DB00796,train
scaffold,4,DB00797,train
scaffold,4,DB00798,train
scaffold,4,DB00802,train
scaffold,4,DB00803,train
scaffold,4,DB00804,train
scaffold,4,DB00808,train
scaffold,4,DB00809,train
scaffold,4,DB00810,train
scaffold,4,DB00811,train
scaffold,4,DB00812,train
scaffold,4,DB00814,train
scaffold,4,DB00817,train
scaffold,4,DB00819,train
scaffold,4,DB00820,train
scaffold,4,DB00821,train
scaffold,4,DB00822,train
scaffold,4,DB00823,train
scaffold,4,DB00826,train
scaffold,4,DB00827,train
scaffold,4,DB00830,train
scaffold,4,DB00831,train
scaffold,4,DB00832,train
scaffold,4,DB00833,train
scaffold,4,DB00834,train
scaffold,4,DB00835,train
scaffold,4,DB00836,train
scaffold,4,DB00837,train
scaffold,4,DB00841,train
scaffold,4,DB00843,train
scaffold,4,DB00844,train
scaffold,4,DB00845,train
scaffold,4,DB00850,train
scaffold,4,DB00851,train
scaffold,4,DB00854,train
scaffold,4,DB00855,train
scaffold,4,DB00857,train
scaffold,4,DB00860,train
scaffold,4,DB00861,train
scaffold,4,DB00862,train
scaffold,4,DB00863,train
scaffold,4,DB00864,train
scaffold,4,DB00865,train
scaffold,4,DB00867,train
scaffold,4,DB00869,train
scaffold,4,DB00870,train
scaffold,4,DB00872,train
scaffold,4,DB00873,train
scaffold,4,DB00875,train
scaffold,4,DB00876,train
scaffold,4,DB00877,train
scaffold,4,DB00879,train
scaffold,4,DB00881,train
scaffold,4,DB00882,train
scaffold,4,DB00884,train
scaffold,4,DB00887,train
scaffold,4,DB00888,train
scaffold,4,DB00889,train
scaffold,4,DB00890,train
scaffold,4,DB00894,train
scaffold,4,DB00896,train
scaffold,4,DB00897,train
scaffold,4,DB00898,train
scaffold,4,DB00904,train
scaffold,4,DB00907,train
scaffold,4,DB00908,train
scaffold,4,DB00909,train
scaffold,4,DB00910,train
scaffold,4,DB00911,train
scaffold,4,DB00912,train
scaffold,4,DB00916,train
scaffold,4,DB00917,train
scaffold,4,DB00918,train
scaffold,4,DB00919,train
scaffold,4,DB00920,train
scaffold,4,DB00921,train
scaffold,4,DB00922,train
scaffold,4,DB00923,train
scaffold,4,DB00924,train
scaffold,4,DB00927,train
scaffold,4,DB00928,train
scaffold,4,DB00929,train
scaffold,4,DB00932,train
scaffold,4,DB00933,train
scaffold,4,DB00934,train
scaffold,4,DB00935,train
scaffold,4,DB00938,train
scaffold,4,DB00939,train
scaffold,4,DB00940,train
scaffold,4,DB00943,train
scaffold,4,DB00944,train
scaffold,4,DB00946,train
scaffold,4,DB00947,train
scaffold,4,DB00948,train
scaffold,4,DB00950,train
scaffold,4,DB00951,train
scaffold,4,DB00952,train
scaffold,4,DB00953,train
scaffold,4,DB00954,train
scaffold,4,DB00956,train
scaffold,4,DB00958,train
scaffold,4,DB00959,train
scaffold,4,DB00960,train
scaffold,4,DB00961,train
scaffold,4,DB00962,train
scaffold,4,DB00963,train
scaffold,4,DB00964,train
scaffold,4,DB00966,train
scaffold,4,DB00967,train
scaffold,4,DB00969,train
scaffold,4,DB00970,train
scaffold,4,DB00973,train
scaffold,4,DB00976,train
scaffold,4,DB00977,train
scaffold,4,DB00978,train
scaffold,4,DB00979,train
scaffold,4,DB00982,train
scaffold,4,DB00983,train
scaffold,4,DB00985,train
scaffold,4,DB00986,train
scaffold,4,DB00987,train
scaffold,4,DB00990,train
scaffold,4,DB00996,train
scaffold,4,DB00998,train
scaffold,4,DB01000,train
scaffold,4,DB01004,train
